Time (s),UV Hook,UV Tip,UV Lowpoint
1738934297.7837615,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7847729,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.785833,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.786806,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.787817,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7887828,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7897909,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7908132,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.8037112,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8041134,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.804801,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.805789,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.806768,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8077822,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8087654,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.80976,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.810775,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8117537,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.812781,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8137708,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8147767,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8158066,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8167639,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8178177,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
1738934297.8188565,"[495.9308776855469, 216.85568237304688]","[661.1801147460938, 314.0887145996094]","[563.5139770507812, 374.4045715332031]"
