Time (s),UV Hook,UV Tip,UV Lowpoint
1739283721.4342346,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4352412,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4362283,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.437257,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4382505,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4392254,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4402685,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4413052,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4423156,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4432807,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.444226,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4452221,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4462175,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4472544,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4483004,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4492874,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4502451,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4512577,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.452224,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4532197,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4542136,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4552572,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.456231,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4572647,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4582357,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4592657,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4602818,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4612784,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4622836,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4632895,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.464264,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4652598,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4662662,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4672496,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4682174,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4692538,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4702187,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4712756,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.472271,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4732294,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.47428,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4752538,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4762547,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4772496,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4923627,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.492805,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.4932487,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.494274,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.495243,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.4962592,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.4972293,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.498219,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.4992552,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.5002418,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.5012212,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.502219,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.5032744,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
1739283721.5045433,"[543.7769165039062, 214.21243286132812]","[696.32470703125, 324.77032470703125]","[596.8399658203125, 373.1663513183594]"
